"","x"
"147",1.36460975303396
"148",1.02255758057486
"149",2.10642281008221
"150",1.41747818397418
"151",10.70211706606
"152",4.28237011334452
"153",1.62768327924528
"154",2.87285875469272
"155",79.6130958700971
"156",2.56483633052506
"157",1.00958920725151
"158",5.32963435279293
"159",2.21039026067565
"160",1.04810697622231
"161",8.12141363419423
"162",1.6051704003402
"163",1.52837148153164
"164",1.55562842173762
"165",2.72251650433925
"166",2.30318825554622
"167",2.9999866462907
"168",10.7685435305352
"169",1.84779272538797
"170",2.47483657247596
"171",5.67246125168345
"172",1.95123199982043
"173",1.20697860944213
"174",3.71587780843814
"175",2.0178342718839
"176",3.36932629314343
"177",1.48839629838283
"178",1.35688583724636
"179",2.3351274621225
"180",1.71933809118705
"181",1.52646719941259
"182",13.780114470919
"183",3.38316348302835
"184",1.27818555565406
"185",1.12140484565408
"186",7.78982722869579
"187",1.10096612515121
"188",1.9728828599016
"189",1.29378353607537
"190",2.35233620930414
"191",73.2678386539495
"192",49.5626589522349
"193",145.15847661322
"194",1.70524637203253
"195",1.06071385141013
"196",69.0851805207904
"197",4.3110532107553
"198",7.04608748691282
"199",7.36788438017135
"200",1.29241417821395
"201",1.41340775951005
"202",1.08699183461334
"203",1.02439633449244
"204",7.92316558388267
"205",1.42066340026882
"206",5.97732687044337
"207",15.1063709971057
"208",1.14136645141848
"209",8.70342058178686
"210",1.71504653560046
"211",10.6958382756617
"212",2.61688420807948
"213",1.05414653389968
"214",3.69846122192092
"215",2.35176415205032
"216",1.1560919346165
"217",1.84747539508909
"218",1.24070322468798
"219",5.97089212273417
"220",1.1125903645554
"221",4.30675240093874
"222",1.30355003641102
"223",14.721599094138
"224",1.06046890347356
"225",1.40581645357292
"226",2.13105277717375
"227",1.04549982173946
"228",3.79369956251828
"229",984.535973086547
"230",1.66761745179231
"231",3.17913884927366
"232",2.14104374596644
"233",3.47440959860664
"234",6.52200520584497
"235",1.00215570186196
"236",5.56397200194188
"237",7.63348818602603
"238",3.47844045782923
"239",1.0101913147102
"240",13.9463072757851
"241",1.70117277101965
"242",1.25422382977414
"243",1.4896516893136
"244",1.30005751646567
"245",5.59357049300359
"246",1.33705581305707
"247",2.94080470485228
"248",8.9605158839643
"249",1.05473104316909
"250",1.73373778400115
"251",2.12492571182119
"252",2.99228868028554
"253",1.00829551365895
"254",1.23349343348002
"255",2.83815641302045
"256",4.82066634027009
"257",1.93302530474825
"258",2.94159967224563
"259",1.95014658083039
"260",5.55245828067944
"261",4.93251633029631
"262",1.7218286259274
"263",2.64640104232148
"264",2.02068071569268
"265",957.030730167643
"266",1.13292349483504
"267",1.33560798942913
"268",1.62222274654136
"269",11.8199266938251
"270",1.2944289511622
"271",1.45618741694498
"272",2.99197731850199
"273",1.26995316140235
"274",1.15998704305943
"275",6.04680623234408
"276",1.69895141415515
"277",3.42558813048459
"278",1.76718044858066
"279",1.62710032316584
"280",13.803617171738
"281",1.31173155366877
"282",1.07510996270881
"283",6.74702468712245
"284",10.9959913968142
"285",1.19921625653674
"286",8.68132636986345
"287",2.26879806254517
"288",1.93086630222474
"289",1.16585269532353
"290",2.20231580690354
"291",2.33815755581531
"292",1.64705021671009
"293",1.18812991887907
"294",23.2941623923542
"295",2.41733712801006
"296",11.2831573399146
"297",11.6715505235418
"298",1.27740920353696
"299",1.34172388550319
"300",1.05002584882616
"301",4.68379217201352
"302",1.09521550019775
"303",1.78472917609346
"304",1.99422721567993
"305",3.49902368511974
"306",1.87108032088037
"307",1.09809408101412
"308",2.59007620539231
"309",1.58429037425589
"310",1.50009141528898
"311",3.3831580465761
"312",2.17324584538946
"313",1.81510745248102
"314",1.72569838732893
"315",14.9265186427816
"316",2.69564792982818
"317",1.21006495710269
"318",1.72983479493578
"319",1.23191651984099
"320",1.21771151966375
"321",1.36130759740858
"322",1.51144065261727
"323",3.14097381023151
"324",1.68101580130173
"325",1.1173545753898
"326",1.59938661317295
"327",8.42289056292254
"328",1.40968260046937
"329",3.84900526473548
"330",1.33663962256062
"331",1.53395087775379
"332",24.1099575573383
"333",1.07758416504913
"334",25.3450642946921
"335",3.0021081131446
"336",1.15088894024278
"337",5.41202464485183
"338",68.1901552924727
"339",1.06588562076714
"340",1.1048046956686
"341",1.50685153982472
"342",4.91847746020743
"343",1.43205454240148
"344",1.03401398956804
"345",1.15120497155922
"346",29.2425592898766
"347",1.15545350316421
"348",2.24500644627801
"349",1.41914856446807
"350",1.07754366203787
"351",2.50800169932978
"352",1.11314366108329
"353",2.84169623268453
"354",4.79172897235477
"355",3.14077075573628
"356",1.11556810829535
"357",3.900746478414
"358",6.4778194267284
"359",4.45657963937639
"360",6.61089972318236
"361",4.05595087737123
"362",1.05160972048692
"363",5.71451083560466
"364",4.60553301926762
"365",1.36941531915633
"366",1.77832582079425
"367",1.16727309035487
"368",1.38794754553464
"369",1.28848243020305
"370",1.20412598922062
"371",1.37561673010838
"372",21.3421536977014
"373",1.16475604478888
"374",8.20805644054706
"375",1.54753712324184
"376",1.26869550858682
"377",2.87177639024165
"378",158.975140207333
"379",1.20287697247643
"380",1.2436225701337
"381",1.15365461850939
"382",1.18610207016756
"383",1.34568303746923
"384",2.42074977038295
"385",18.9343347948988
"386",1.20963824902677
"387",1.40657250967808
"388",16.9198835992964
"389",3.33429999993751
"390",1.25204957367906
"391",2.54499666342768
"392",20.9171389114022
"393",1.31323746917489
"394",4.11185518790109
"395",2.46456581448728
"396",1.94163446127579
"397",1.06282766241141
"398",3.40308135936598
"399",1.21387894077925
"400",2.3804019697641
"401",23.5790769261851
"402",3.10921758889226
"403",3.17034902963757
"404",1.58387382637135
"405",1.71211481452994
"406",2.13786037204249
"407",1.46137218017125
"408",1.48173071711736
"409",1.31782359319201
"410",1.49493435946985
"411",1.06986749492036
"412",2.56444316118479
"413",1.78228071471294
"414",15.4910449446534
"415",1.42235323947182
"416",2.47658185527246
"417",12.6018089293606
"418",14.9824716340146
"419",2.45326086129656
"420",4.61202284499315
"421",1.09211424960488
"422",1.463054443061
"423",1.45539941875933
"424",1.3221340500711
"425",4.96698960525017
"426",1.83820964296744
"427",1.33386225365151
"428",1.97441651126622
"429",4.22146523298849
"430",1.03838060401359
"431",1.2269678731811
"432",1.53920135392723
"433",2.88796200762712
"434",1.20784752595374
"435",1.28451728294498
"436",1.57164244455514
"437",4.24535717704866
"438",3.90591622185521
"439",7.90825898973168
"440",13.5500782795087
"441",1.50458664645909
"442",1.19104325050541
"443",2.32600395871883
"444",24.7359711347967
"445",9.14255501324784
"446",3.30233966387979
"447",1.35832470880182
"448",1.7165356493038
"449",2.50381739804111
"450",3.71162285589959
"451",1.65887203663081
"452",6.31328396351779
"453",1.28979248866439
"454",1.25136838787009
"455",1.90299930943329
"456",43.495327057374
"457",1.33789691837682
"458",1.1787440524534
"459",1.06672784732336
"460",2.66084221733156
"461",8.07637053065013
"462",2.82851252026892
"463",1.04277324970744
"464",1.17563930246586
"465",4.11056385015489
"466",1.3771057283638
"467",4.78840020560733
"468",1.19932836820732
"469",5.88225413337812
"470",2.2201100744539
"471",1.00368625688642
"472",1.08495875964569
"473",1.11396795776946
"474",8.35434027475368
"475",2.62222834740897
"476",1.16162451098721
"477",7.16294185406071
"478",1.13445557281873
"479",409.621485501959
"480",3.88652931468547
"481",17.5589389324276
"482",1.99262657600692
"483",1.34558456123655
"484",2.40320000530532
"485",25.703361511813
"486",1.68046628194675
"487",2.49365942405534
"488",1.10221720087078
"489",4.57831038732252
"490",1.86204873722463
"491",1.51060299524593
"492",141.936496367902
"493",3.29185564859491
"494",1.03016289927345
"495",1.40922049081741
"496",3.19570422414176
"497",7.03143665485683
"498",1.17119964237928
"499",2.79066540874078
"500",1.61777647266523
"501",1.28939973330597
"502",1.14853890313383
"503",15.4372325557719
"504",1.89586022379932
"505",6.9283040618646
"506",1.74084497471173
"507",1.17458321099468
"508",1.07399202735815
"509",41.5163127147706
"510",1.29059872188496
"511",3.33516169350811
"512",2.10335604481679
"513",1.4739880784673
"514",1.98437732238454
"515",1.62527370333158
"516",1.15616018591762
"517",1.56179485427659
"518",1.06731743861399
"519",1.83156430294811
"520",2.42319069809547
"521",1.2781573534751
"522",29.8859417553978
"523",1.47736256801783
"524",8.28792833475879
"525",1.43769226133871
"526",1.11917089679398
"527",2.95731252258708
"528",2.33841466397017
"529",1.52272803699785
"530",3.16952836768012
"531",1.09116959411855
"532",2.67532325058882
"533",1.56091858086744
"534",1.80747143241874
"535",3.20428681004931
"536",9.68384661929177
"537",2.18652484055001
"538",2.81061656421902
"539",1.22541434399771
"540",4.43524761385992
"541",4.55771878586468
"542",1.07123567590268
"543",2.40953784856342
"544",1.15036696640141
"545",44.7642346321206
"546",5.56885118115624
"547",1.5843244320275
"548",1.44595826339947
"549",2.27524753880494
"550",1.48219846777079
"551",2.32448551046577
"552",3.10958410745794
"553",1.33565880630989
"554",1.82678783250988
"555",3.57021773375963
"556",1.13895805390666
"557",2.25394950390774
"558",1.3312393036897
"559",1.2850455949123
"560",11.6174750562729
"561",4.84929662996699
"562",2.16464164973161
"563",5.57975579445747
"564",1.29377450883189
"565",1.75798259549023
"566",1.49645957250704
"567",2.29189288261904
"568",4.21527184478928
"569",2.51566669781334
"570",1.16810019307502
"571",43.2979482332241
"572",1.67744525727517
"573",2.8717885987822
"574",2.3563861095225
"575",1.76745170701226
"576",138.980174674979
"577",1.3639404246623
"578",7.12880318591379
"579",5.97773816570927
"580",21.8653324032088
"581",1.76475450022922
"582",4.41085366311267
"583",1.94801816762881
"584",1.93960699822705
"585",1.35275350938051
"586",1.66810047149807
"587",1.32611173921308
"588",3.61888605504782
"589",1.70021652661834
"590",1.62863605955034
"591",2.66016828336595
"592",2.10140035944808
"593",1.05093427496065
"594",2.92120438567787
"595",1.25960228668503
"596",22.5999583431449
"597",1.67592958414178
"598",1.61593358312659
"599",1.46999982132264
"600",1.83570568300319
"601",7.28056806519895
"602",2.37211477489897
"603",6.68165482829171
"604",29.9796942459734
"605",1.00416013009069
"606",1.10361694635642
"607",1.40447043072066
"608",65.8511704379564
"609",1.5911923210384
"610",17.7929754024472
"611",1.92106813396705
"612",7.32797068980496
"613",10.9365465041286
"614",3.63830415107404
"615",2.43680695079812
"616",2.44261302642309
"617",1.1928672905154
"618",1.02352298915565
"619",2.09455617807377
"620",40.3999158960469
"621",16.1947426638624
"622",1.73765171995703
"623",1.98691030731574
"624",7.55203895324581
"625",1.20696420773107
"626",1.23736947036995
"627",1.7914510945777
"628",1.15019555271567
"629",9.9958664415281
"630",1.12529168447389
"631",2.41669633861572
"632",2.0647205779506
"633",1.51502718671378
"634",3.04971865662524
"635",6.35328836772442
"636",1.01693859033039
"637",2.2107853615011
"638",2.0856391496883
"639",26.0421034472016
"640",1.40095090258417
"641",4.04105614844422
"642",12.5424308512343
"643",1.20000031728306
"644",3.19638511349644
"645",1.10978586952436
"646",1.39111936952075
"647",2.07113443751226
"648",1.53305269101101
"649",2.01122460307731
"650",2.99583283733438
"651",2.31057315016281
"652",2.01020184784684
"653",2.02678019646691
"654",1.44087258201083
"655",1.09638556301795
"656",7.70074452978692
"657",5.11668247936116
"658",1.47576759306335
"659",3.74767166141156
"660",3.88823249874396
"661",1.25816252327094
"662",1.16518251839814
"663",4.02484421150224
"664",3.7723468268364
"665",14.0176204952736
"666",1.06923947097026
"667",1.29600556618804
"668",2.53951197252694
"669",1.87972050528907
"670",2.22035934544454
"671",1.05686808481579
"672",1.80125961739884
"673",1.07036837023157
"674",1.09702107665787
"675",1.26212335568711
"676",1.18553149301609
"677",3.24423565541313
"678",2.38149715943419
"679",1.02110185360521
"680",1.12417990405737
"681",1.10793219581118
"682",11.0755737822694
"683",1.52287572965516
"684",3.49263154319262
"685",3.04018275608518
"686",1.53697501060718
"687",2.09048886276642
"688",2.69183344236292
"689",1.8663036579483
"690",1.96053341774102
"691",2.04743123417209
"692",1.28944722981528
"693",3.95557323449823
"694",3.73709135711846
"695",1.32114338344082
"696",1.10012645433861
"697",1.43973442135508
"698",27.3040525072307
"699",5.03154290180007
"700",1.18252152955425
"701",1.28886874978705
"702",1.8896805892004
"703",5.40288489279562
"704",2.53599366223256
"705",1.32922693516974
"706",1.83189590738619
"707",2.03231253620345
"708",1.18010719527494
"709",2.6520279733175
"710",1.46181905918239
"711",3.34970019397345
"712",3.45024570917107
"713",2.3426312230958
"714",1.13886163142544
"715",1.54402045950895
"716",2.80331186555772
"717",1.09577382816558
"718",1.22450398913636
"719",2.58440272951736
"720",1.56748094210043
"721",1.52514258274192
"722",2.69786446873574
"723",1.31508386589285
"724",55.0204062056214
"725",1.27378758061241
"726",1.09664561083231
"727",1.05007017962165
"728",3.96814694395617
"729",1.87489766331205
"730",1.4678750709089
"731",1.42980609524841
"732",1.46444293660796
"733",1.24961832118015
"734",1.68914144653917
"735",1.43118313856957
"736",14.7803348525328
"737",2.23239641177513
"738",1.839735613544
"739",2.56909882019408
"740",2.2487134766163
"741",2.27813289752342
"742",1.62968495038212
"743",1.09777161936132
"744",2.25297976927575
"745",1.50596742206368
"746",3.36845457422113
"747",1.18246076765313
"748",3.12657574502551
"749",1.35741801270018
"750",1.38468901467211
"751",12.5428132507283
"752",1.59086264359566
"753",3.48315120836391
"754",43.3990006068732
"755",1.8249749871464
"756",1.53475149861165
"757",1.45354678556849
"758",1.31999138212093
"759",1.51094264746648
"760",1.3146770076811
"761",3.5541269516953
"762",1.30767008579714
"763",2.7563555879704
"764",5.33475540902329
"765",10.19588852448
"766",1.84839939901713
"767",35.2539792421512
"768",1.3139241854484
"769",1.951396222816
"770",4.9291460853071
"771",1.74428158584406
"772",9.68629102144192
"773",4.06276966963174
"774",1.85762408306799
"775",3.32289441855379
"776",1.20092967775139
"777",1.10180477057218
"778",2.21493156797945
"779",1.19359497839992
"780",2.47544597164428
"781",1.2847400085619
"782",1.03777005111056
"783",1.72382737725455
"784",3.68923782344814
"785",2.81781321367691
"786",1.47982700215832
"787",1.30021271078843
"788",7.54051518231352
"789",2.86997614334713
"790",7.0133153631285
"791",1.79520468437448
"792",1.04392516404356
"793",1.23945443245763
"794",1.71169085590609
"795",3.33570828717973
"796",1.25115692725684
"797",1.07167753943335
"798",1.5799776381248
"799",2.77308195862683
"800",1.83476029067501
"801",10.7168521720078
"802",1.35747219066668
"803",3.94308506395882
"804",3.55635319161841
"805",1.00096536258394
"806",2.56851259517417
"807",5.00461004533746
"808",11.6059816144449
"809",4.36169333996842
"810",2.16980291559855
"811",5.60536171090515
"812",1.15117640971976
"813",3.14707122547231
"814",1.32815260442801
"815",8.19783019323475
"816",3.75886898850992
"817",2.08860021316946
"818",1.49794275404989
"819",1.11986006147147
"820",1.17236187761953
"821",4.31831565143047
"822",3.17720432589716
"823",7.87125178925499
"824",1.11237251241129
"825",1.13114006308899
"826",3.15648430749484
"827",3.46627622599821
"828",7.66317328216414
"829",2.51220911986818
"830",2.04966876000621
"831",1.12744629558795
"832",1.10570779061627
"833",1.27707871073532
"834",1.12133816886544
"835",6.00836259366411
"836",1.46158014454573
"837",3.81970110448517
"838",1.14138293790561
"839",3.06456687795108
"840",2.55212274039044
"841",1.00233007437297
"842",9.48943133547651
"843",3.06842788528909
"844",1.13202835361743
"845",1.07391969758799
"846",1.26070266146291
"847",5.55380327654699
"848",4.17504816414035
"849",1.03773016345005
"850",2.12948027748082
"851",2.22120158591174
"852",6.13365230167641
"853",4.02266817658268
"854",1.65507879032711
"855",1.53207271853504
"856",5.40527219187201
"857",1.03615821274598
"858",5.57545795933658
"859",3.21526356631689
"860",2.7662177184354
"861",7.60598485521952
"862",5.43645608149183
"863",5.15589609917044
"864",1.85680451297806
"865",1.48742955589507
"866",32.716411596433
"867",3.02461884118056
"868",1.55969357731059
"869",1.13282420797859
"870",11.9926982870801
"871",2.04147989528327
"872",2.77790073892761
"873",9.00712086797648
"874",2.52122378142769
"875",1.30908905034487
"876",1.42362415995691
"877",1.68612488416931
"878",6.58768244102332
"879",49.1239204879087
"880",1.05274436831319
"881",1.32866365250056
"882",1.13821593020322
"883",3.02831159538312
"884",15.8499122993134
"885",1.634570256088
"886",3.18245283598253
"887",14.9016935114306
"888",2.16788470040393
"889",1.24727270630983
"890",1.03059752731404
"891",1.17540166841828
"892",2.44428895410747
"893",4.25228998276619
"894",1.9989230297815
"895",1.52996004483016
"896",2.64344796602142
"897",6.6170299508992
"898",1.16520286627742
"899",1.7267906434569
"900",2.15375086055162
"901",4.85582939640811
"902",5.1888308650624
"903",1.42601922943968
"904",3.88890245905351
"905",1.80168443927939
"906",1.43889054199147
"907",20.3293651845871
"908",1.50275996775462
"909",1.08244558111342
"910",1.89469758644922
"911",1.07826245010469
"912",1.70919788989839
"913",2.57579630773466
"914",2.97832098183244
"915",2.25240448120055
"916",1.05458246505792
"917",1.4016036602859
"918",9.14584827934077
"919",7.63012439681054
"920",10.1142636635764
"921",2.73271337318922
"922",1.43401071924664
"923",5.48335578066483
"924",1.90590280903707
"925",14.5850563872082
"926",1.46834696465242
"927",1.26659510698788
"928",1.36810120659221
"929",2.29239891909841
"930",1.90344329286923
"931",1.28017101092728
"932",2.26402831592173
"933",1.57732973432645
"934",4.63976870541237
"935",1.16331689291859
"936",5.58213071671448
"937",1.51419026989302
"938",1.21874608413653
"939",1.14798752944721
"940",48.964954449306
"941",3.80201885657965
"942",1.12579143999709
"943",7.95301678175794
"944",1.56553478874025
"945",7.21486286775392
"946",1.08309055969885
"947",2.52462164738508
"948",4.60792491186812
"949",2.47275237206939
"950",3.1905827625887
"951",1.14290039982835
"952",6.59329125924882
"953",2.12239887246442
"954",1.26670861245162
"955",1.04019646878689
"956",6.77754425729466
"957",18.8951627632255
"958",1.2380003187989
"959",9.23224723626168
"960",78.8827649929178
"961",2.28766044801164
"962",12.3246676304525
"963",2.16384559241318
"964",4.69390638476795
"965",2.17642557133971
"966",1.1788266859273
"967",17.3471410033936
"968",8.94658074692537
"969",16.7490165444652
"970",2.41704487225805
"971",1.02558637420946
"972",1.78735315342159
"973",1.19293527330646
"974",4.11137929442006
"975",1.77911598658954
"976",14.4863755426943
"977",1.49383679980472
"978",1.63330982715762
"979",1.69435192491439
"980",8.44737943802856
"981",2.13492448184975
"982",1.29887062502503
"983",1.95575913382705
"984",1.11800781890644
"985",1.58816537335126
"986",2.01846743615198
"987",5.39717259389638
"988",1.24089354195993
"989",7.5112319936079
"990",1.26797729677245
"991",4.99921310506193
"992",1.50188307761422
"993",2.61765320132986
"994",1.12297687358121
"995",6.42654168338971
"996",1.34485286477447
"997",1.58354600831556
"998",1.59114882757025
"999",2.21140968601523
"1000",2.98336916358039
"1001",226.788773558688
"1002",9.3789860429165
"1003",2.41031952169549
"1004",8.88846911540785
"1005",1.81848593801198
"1006",1.06038827832815
"1007",2.51578964716573
"1008",3.06936808980825
"1009",2.17705586044482
"1010",1.55593242164017
"1011",15.4485224390094
"1012",4.16038707009427
"1013",1.55144401491145
"1014",5.92932974513243
"1015",2.07630797465709
"1016",3.39407094643459
"1017",3.49520643760698
"1018",2.11258730244352
"1019",1.9051881779094
"1020",1.70702608886159
"1021",6.23380123130892
"1022",5.79576101127173
"1023",1.34400215478575
"1024",1.04482152262745
"1025",1.95753588753029
"1026",3.6090428445931
"1027",17.1761289788581
"1028",1.28508865807391
"1029",1.01794352888942
"1030",1.53184200650698
"1031",1.34970816057969
"1032",15.3408776689026
"1033",1.26201531389584
"1034",1.26490349500212
"1035",1.35823501903032
"1036",1.30561999441356
"1037",5.37278146672454
"1038",1.80197274362515
"1039",1.3320745059998
"1040",1.47793457808462
"1041",1.28270307518559
"1042",1.04825530579043
"1043",1.09615456983536
"1044",1.56868520051993
"1045",7.92234810520339
"1046",1.19789806174627
"1047",1.81897575607327
"1048",1.95552525029376
"1049",25.6610361383927
"1050",1.08275457673156
"1051",19.2605458951137
"1052",1.86257151869951
"1053",133.235730701332
"1054",7.91609696092015
"1055",2.60649807637126
"1056",11.1304782227335
"1057",1.83393599120793
"1058",3.43154866537451
"1059",15.2187268231553
"1060",18.8393706402179
"1061",1.04819189422604
"1062",1.17728156786991
"1063",1.65460825703978
"1064",9.84643808316346
"1065",7.9516901909045
"1066",2.21883952690131
"1067",1.95952080072672
"1068",1.41994176218083
"1069",1.1360782600486
"1070",7.59038218054385
"1071",2.42194459380557
"1072",1.06892279987578
"1073",15.723548694971
"1074",1.64390867372539
"1075",4.026221862437
"1076",1.21071109132248
"1077",3.15576070567973
"1078",3.23930252037899
"1079",24.7998793059501
"1080",1.133830458303
"1081",1.11264836689592
"1082",5.72170352538433
"1083",3.87854401621588
"1084",1.60750828425316
"1085",1.19478511411205
"1086",1.15993140261988
"1087",1.53973190673645
"1088",1.99821664389789
"1089",3.16924310604978
"1090",8.1587459302246
"1091",2.39476598503426
"1092",1.63486068726428
"1093",7.58868125525624
"1094",1.87866073982701
"1095",1.50564275521881
"1096",1.28078059316194
"1097",1.62391336942482
"1098",1.63477355522644
"1099",5.78340898931489
"1100",1.92043738666094
"1101",2.74445292111624
"1102",1.11868713174958
"1103",1.4738620912951
"1104",26.5495599990441
"1105",1.26835141087858
"1106",7.10351546990983
"1107",1.78671565100917
"1108",1.31560322947244
"1109",2.47566464282798
"1110",3.11646955363038
"1111",1.19543976077204
"1112",7.35582227819898
"1113",1.2632955615477
"1114",1.24705556028561
"1115",1.74407851435898
"1116",23.2810040098596
"1117",40.5437676750226
"1118",1.02407182339672
"1119",3.40611834840947
"1120",1.27880094346823
"1121",1.98945033100877
"1122",1.24445003790926
"1123",1.84057017374445
"1124",2.902542425674
"1125",2.71325569673234
"1126",2.27958037975842
"1127",3.62619276065705
"1128",1.24267052939406
"1129",13.1838102976515
"1130",1.29694677004113
"1131",4.24471004788492
"1132",1.74997961237855
"1133",1.85368489893386
"1134",2.35675535889054
"1135",7.21447882310599
"1136",1.16508554777388
"1137",1.12946078793749
"1138",4.44916944934553
"1139",1.35623315068389
"1140",1.08800909700275
"1141",4.09804112209579
"1142",1.35320901029287
"1143",1.40837947585799
"1144",1.16492598430037
"1145",1.21087259880271
"1146",4.61503643292769
"1147",3.99824880395852
"1148",11.5723813507577
"1149",3.02127969545922
"1150",9.78652934657063
"1151",4.48778806778471
"1152",3.93171212341936
"1153",2.78606102363386
"1154",1.18695170949494
"1155",1.13091510361529
"1156",57.3960083451625
"1157",5.901487374112
"1158",3.40295670113221
"1159",2.61256763007477
"1160",2.81846842594119
"1161",2.58095500184565
"1162",1.07038274298885
"1163",2.40765871586491
"1164",4.41524851599515
"1165",33.8009962720798
"1166",1.87525843441081
"1167",1.7499947835905
"1168",3.60727424964338
"1169",57.1279299884771
"1170",1.15159868898283
"1171",1.26558316676637
"1172",3.81988973368081
"1173",7.7654873663671
"1174",1.4248134364854
"1175",5.67212074216901
"1176",7.81867828891916
"1177",1.11753451754952
"1178",2.64025821644117
"1179",2.23751362800091
"1180",1.55647053244665
"1181",4.28012621089118
"1182",1.3883929629991
"1183",12.5396037598684
"1184",2.45170204859761
"1185",1.49330512887396
"1186",1.03097792839648
"1187",1.74721451500053
"1188",2.4056002203616
"1189",6.74262849305569
"1190",48.0739142675633
"1191",1.28072012880933
"1192",2.77819521918032
"1193",8.94586994918455
"1194",1.73644284355099
"1195",1.48724741338168
"1196",4.57424830043815
"1197",3.09939978601711
"1198",12.8052105552804
"1199",100.62495710521
"1200",1.35987513785337
"1201",4.61828935068485
"1202",5.07434376166923
"1203",1.73896070782694
"1204",4.50499585187942
"1205",1.20380044583659
"1206",1.90420043456934
"1207",1.31986104024709
"1208",2.14688465537329
"1209",15.9903614207356
"1210",4.31049446432853
"1211",1.36771616873747
"1212",1.17927551793895
"1213",3.54371770753884
"1214",1.35693747080517
"1215",1.75130955678957
"1216",1.20893277495834
"1217",3.94348550552097
"1218",2.85852624910167
"1219",1.44792353080776
"1220",1.0487742475223
"1221",1.74214503170989
"1222",1.26443393861447
"1223",3.84185681325156
"1224",6.09910026197262
"1225",5.32362487150537
"1226",1.24355462136203
"1227",2.10493231908365
"1228",17.0571070693407
"1229",6.66947710685483
"1230",1.0653690079981
"1231",3.97074994075541
"1232",1.37831676319054
"1233",2.21368284621346
"1234",6.95677960131126
"1235",6.40450020382794
"1236",8.27223742752574
"1237",3.93622032514285
"1238",1.17728015605305
"1239",2.88866486847624
"1240",1.14282737415355
"1241",2.28847594863317
"1242",1.06609361880534
"1243",6.20748159214406
"1244",1.82304461907454
"1245",1.44174007491811
"1246",1.79408930243117
"1247",40.4646318759319
"1248",3.24457931145716
"1249",1.05641666464892
"1250",1.76495475850855
"1251",2.16960367630711
"1252",3.99502543272554
