"","x"
"468",0.514369386655759
"469",0.277704326858316
"470",0.377253293040439
"471",0.215007264001333
"472",0.177061599740044
"473",0.207179012299881
"474",0.505758892480611
"475",0.426300819559193
"476",0.584029655057271
"477",0.343111545222622
"478",0.241659968372697
"479",0.37742807174348
"480",0.521149805046549
"481",0.58108929963331
"482",0.308870745511293
"483",0.383815224629075
"484",0.327927610224355
"485",0.739338580857583
"486",0.213733322018219
"487",0.318717395116427
"488",0.209505054374279
"489",0.354139893740366
"490",0.25546451677439
"491",0.402536005812315
"492",0.4026798097276
"493",0.653708110936236
"494",0.416973656843267
"495",0.696457319577411
"496",0.337144695797755
"497",0.386056787497039
"498",0.320290199301637
"499",0.333222137943639
"500",0.642809302859054
"501",0.293932116954432
"502",0.449722500746406
"503",0.333642734902687
"504",0.364991677922785
"505",0.38138681255103
"506",0.388920704434077
"507",0.343702099054792
"508",0.377396412791373
"509",0.328477323468596
"510",0.554640713360111
"511",0.121738352528431
"512",0.402660037551172
"513",0.159846572044814
"514",0.364673575131395
"515",0.526227398722211
"516",0.28782236413573
"517",0.31678722629809
"518",0.160232934308293
"519",0.195661863885285
"520",0.26521155764993
"521",0.466344035291592
"522",0.278262356351603
"523",0.324523650173308
"524",0.259992041726765
"525",0.519432205098029
"526",0.273234163395926
"527",0.725218366386675
"528",0.429988451681912
"529",0.243122828744901
"530",0.283924659438006
"531",0.528867913785367
"532",0.399877212495438
"533",0.328119130150509
"534",0.683157369766612
"535",0.34083976916296
"536",0.750478945234486
"537",0.669745911971036
"538",0.469907081887217
"539",0.3550792050324
"540",0.288436471851872
"541",0.102802988039775
"542",0.281017809956208
"543",0.528882092264141
"544",0.413096993876056
"545",0.32768641480347
"546",0.159918313308537
"547",0.598743359588012
"548",0.209854741187542
"549",0.463794868413189
"550",0.556917187144377
"551",0.136804165025464
"552",0.240080935595018
"553",0.483001609032735
"554",0.736930267717821
"555",0.331093878442676
"556",0.310829887913061
"557",0.252433434061224
"558",0.449540907726071
"559",0.83765056958562
"560",0.379840516530617
"561",0.179323346029914
"562",0.251412687722093
"563",0.746327048055866
"564",0.478669220424372
"565",0.478660091250962
"566",0.503640288503716
"567",0.345668666874044
"568",0.195739759724384
"569",0.352249925884844
"570",0.422632680738098
"571",0.471145948284355
"572",0.506819367706009
"573",0.10803524570661
"574",0.226528573199671
"575",0.335587287062698
"576",0.680542256196771
"577",0.496821495289108
"578",0.233921126549262
"579",0.32436145139385
"580",0.304805897565302
"581",0.386925807155801
"582",0.316907594529931
"583",0.748723409568827
"584",0.241559946368703
"585",0.313912298498951
"586",0.311634125228779
"587",0.417437944827524
"588",0.28035146948308
"589",0.32553099267915
"590",0.413915650807702
"591",0.339108623572581
"592",0.062529662150186
"593",0.575014982459725
"594",0.377624296089026
"595",0.385619939209049
"596",0.234523980072422
"597",0.56616640007122
"598",0.121227699729347
"599",0.170985841443562
"600",0.218812342377075
"601",0.285351686165964
"602",0.282671328876212
"603",0.836949324879688
"604",0.265351415241589
"605",0.427529163447038
"606",0.424052445458176
"607",0.533353028996348
"608",0.497338335998797
"609",0.123765200462794
"610",0.545703051673347
"611",0.244166850443033
"612",0.566516005353694
"613",0.542238064184804
"614",0.372302870118141
"615",0.149109105140994
"616",0.436683342657274
"617",0.408632292662139
"618",0.152948912831175
"619",0.174209568425282
"620",0.325953297432051
"621",0.447323841455227
"622",0.276188681150563
"623",0.59563528920384
"624",0.422215589348981
"625",0.194666625278233
"626",0.334080988793715
"627",0.26215240666326
"628",0.191855113982337
"629",0.354695639310107
"630",0.201566538834606
"631",0.381138538740813
"632",0.478401675326971
"633",0.537545171678159
"634",0.567280797077646
"635",0.490320785919557
"636",0.603976191902774
"637",0.226868244269595
"638",0.30619995614284
"639",0.221678053615058
"640",0.0759215213593541
"641",0.35858013870864
"642",0.260850195557565
"643",0.555294505163988
"644",0.396827652288502
"645",0.185119257086086
"646",0.338605036464811
"647",0.168630565873862
"648",0.308737057688178
"649",0.346990420407033
"650",0.358685132221624
"651",0.510416866413679
"652",0.0844796561562708
"653",0.162589580574688
"654",0.10743763420119
"655",0.255663878633785
"656",0.361993140121672
"657",0.407015253382013
"658",0.218024909173197
"659",0.174787173899339
"660",0.283609243796429
"661",0.309524952526102
"662",0.21542895141807
"663",0.500312465344551
"664",0.270534506012519
"665",0.179946191043394
"666",0.219784097572967
"667",0.397828911281918
"668",0.391505614957297
"669",0.372115100003466
"670",0.157866660641633
"671",0.357813346915044
"672",0.381066204971482
"673",0.104232941670452
"674",0.468522412957788
"675",0.481269294963471
"676",0.512479823351845
"677",0.564398019454396
"678",0.459033072051268
"679",0.391013435760433
"680",0.313421179189087
"681",0.646778519096296
"682",0.655960458263748
"683",0.368932826665847
"684",0.360440262214578
"685",0.215445387812333
"686",0.322674433791009
"687",0.374858929113516
"688",0.0762369521700264
"689",0.192572659796198
"690",0.642195667165861
"691",0.241172917594967
"692",0.307102776882153
"693",0.612661241513925
"694",0.366290872540755
"695",0.620799251138409
"696",0.345442733656523
"697",0.480484857913641
"698",0.183394191156824
"699",0.459794875858815
"700",0.0839227013104987
"701",0.542486800559919
"702",0.568769178356394
"703",0.405960660166292
"704",0.231274688061319
"705",0.201070892893789
"706",0.73394796363601
"707",0.314409590575459
"708",0.325559444417315
"709",0.135116446737693
"710",0.12971567265744
"711",0.313571493465526
"712",0.141187255242538
"713",0.479520092281408
"714",0.22824931524038
"715",0.467898605199807
"716",0.41103861022929
"717",0.502008317879833
"718",0.271519062034956
"719",0.32103202880064
"720",0.155213074040336
"721",0.268004549463182
"722",0.250397449851389
"723",0.484760589471317
"724",0.324185107276022
"725",0.286061548972331
"726",0.627159538491769
"727",0.178710360575278
"728",0.456293761057317
"729",0.523945754825163
"730",0.379163716871185
"731",0.244371014821239
"732",0.153592034139863
"733",0.50344265179119
"734",0.302003046960175
"735",0.498342191552925
"736",0.19982717869527
"737",0.1784500183666
"738",0.669931838452353
"739",0.127244152449113
"740",0.383916614253861
"741",0.501035133817127
"742",0.248469528640249
"743",0.437932863698034
"744",0.238808636934651
"745",0.343212376245278
"746",0.677799783317657
"747",0.571924251320937
"748",0.346233805799442
"749",0.164732507788552
"750",0.196410543805393
"751",0.34897150983638
"752",0.438355522447524
"753",0.168394385702744
"754",0.436848563392854
"755",0.315297315583092
"756",0.342301469673297
"757",0.141115956898873
"758",0.456670686919356
"759",0.115270668360696
"760",0.403983895581923
"761",0.570245054918141
"762",0.435503704706066
"763",0.331495267061118
"764",0.37043435199265
"765",0.478138335589618
"766",0.153904157474446
"767",0.208841868621521
"768",0.723990300239996
"769",0.2319792486684
"770",0.407107693477255
"771",0.390569921189171
"772",0.661324225669895
"773",0.456338677882457
"774",0.458052915113483
"775",0.3185264783801
"776",0.275353769627009
"777",0.355844183526136
"778",0.310633796436041
"779",0.319647647476234
"780",0.273654496507746
"781",0.457674913213548
"782",0.635722257838661
"783",0.121756419979608
"784",0.360381580483272
"785",0.0569944740454311
"786",0.399931670057338
"787",0.526844697110235
"788",0.273523318048082
"789",0.246051840250495
"790",0.377709539673447
"791",0.626971252906183
"792",0.232421681376331
"793",0.418892483213986
"794",0.472256333441495
"795",0.566570884035903
"796",0.245703346729454
"797",0.338963411046256
"798",0.328870816065613
"799",0.260146080166404
"800",0.359744323165153
"801",0.0561233882638795
"802",0.405843324796831
"803",0.309318327521647
"804",0.422989394969631
"805",0.354489934019766
"806",0.309058075246581
"807",0.558535397851353
"808",0.337776703169151
"809",0.435547275412759
"810",0.313746450857516
"811",0.474095736350129
"812",0.588102828151476
"813",0.106500630642334
"814",0.292616930451975
"815",0.209216508158077
"816",0.418155864241908
"817",0.57768163259375
"818",0.490007774329782
"819",0.262550724287459
"820",0.226742246666489
"821",0.0937965871119727
"822",0.323275479533424
"823",0.395152900573807
"824",0.315276857163948
"825",0.503686667444046
"826",0.343320705944568
"827",0.635085826817184
"828",0.414890333237574
"829",0.245658761298414
"830",0.094443747921889
"831",0.283773600954814
"832",0.131245092100278
"833",0.609136781366296
"834",0.433311112931919
"835",0.51732536720088
"836",0.562392056684209
"837",0.352162580957817
"838",0.317597819190157
"839",0.696289713336374
"840",0.0783498886471936
"841",0.294339091543773
"842",0.171104747058595
"843",0.305552257215829
"844",0.283598740142299
"845",0.447964480613903
"846",0.723149963286739
"847",0.218132243421838
"848",0.164765292792037
"849",0.510973133888511
"850",0.358602672491584
"851",0.436527121643658
"852",0.372447827839439
"853",0.548174637279599
"854",0.531351788243267
"855",0.596635924786146
"856",0.170042911602092
"857",0.461004152604286
"858",0.140477297947708
"859",0.0943559440297467
"860",0.339849656413374
"861",0.428612293011977
"862",0.0851022724291993
"863",0.257398712278622
"864",0.146463129520345
"865",0.411687400825476
"866",0.366978944659904
"867",0.548541768554476
"868",0.265047722194354
"869",0.0688322051145311
"870",0.381557611375527
"871",0.372090079416645
"872",0.0948962099462149
"873",0.238904280204988
"874",0.576641767224758
"875",0.139887683391214
"876",0.663356514860357
"877",0.549859656083564
"878",0.239347613712175
"879",0.398028855811219
"880",0.529491753931083
"881",0.128113068418018
"882",0.157744084858211
"883",0.36865559128972
"884",0.397823910979782
"885",0.414004745131978
"886",0.408981244014378
"887",0.295805294901028
"888",0.64113582762652
"889",0.247989089546654
"890",0.397814086282557
"891",0.274651631400886
"892",0.372125412166137
"893",0.37773467516478
"894",0.494009273133842
"895",0.680742910668533
"896",0.311613799019226
"897",0.230035258875936
"898",0.812986980081926
"899",0.308168717373968
"900",0.310631032184325
"901",0.461213409739896
"902",0.616691806080172
"903",0.402590106653164
"904",0.192249310209356
"905",0.110630050169082
"906",0.329468915836393
"907",0.493693200422633
"908",0.490616778946762
"909",0.630169304737791
"910",0.314337522369086
"911",0.428511259333474
"912",0.453497646384351
"913",0.422731535289114
"914",0.500740373822162
"915",0.242330976843856
"916",0.39278555086856
"917",0.336557481416528
"918",0.213971950313098
"919",0.139513802438413
"920",0.135703703849277
"921",0.218735371939429
"922",0.387279874803297
"923",0.37621870742275
"924",0.562103820249131
"925",0.296886430202834
"926",0.424555826506364
"927",0.472767383217273
"928",0.203369223585869
"929",0.336499482697817
"930",0.455136503512367
"931",0.191452781321724
"932",0.182487476383283
"933",0.36874754398301
"934",0.461895697716924
"935",0.540270474250319
"936",0.671249592018772
"937",0.412276309829639
"938",0.149664446694408
"939",0.581257718975368
"940",0.416900980663823
"941",0.542173086954319
"942",0.585518064664193
"943",0.25877419179415
"944",0.279366011940269
"945",0.336621806497481
"946",0.388146196157872
"947",0.503655257115122
"948",0.597115301931982
"949",0.233357306468253
"950",0.22338589755044
"951",0.263469924030711
"952",0.695474537462629
"953",0.277251146119287
"954",0.440125967895501
"955",0.282349941865216
"956",0.654234650652076
"957",0.427173893154744
"958",0.37110769546554
"959",0.530594769721455
"960",0.315186330586101
"961",0.610390877036783
"962",0.203018509179419
"963",0.335761141623568
"964",0.347958810197044
"965",0.366187842069193
"966",0.399093680746785
"967",0.337556540929405
"968",0.410437288823246
"969",0.0938961347227633
"970",0.269611020983592
"971",0.232486705517676
"972",0.540072730456556
"973",0.376058906181287
"974",0.386073939651857
"975",0.37680283691707
"976",0.441735225440219
"977",0.257217258300248
"978",0.542707964540743
"979",0.230139564742536
"980",0.351671087015144
"981",0.684391208972719
"982",0.5054894547603
"983",0.232681448515863
"984",0.178864188929478
"985",0.356127997975712
"986",0.400439191775663
"987",0.451390339790076
"988",0.0693142702205167
"989",0.399670319529793
"990",0.644770591181224
"991",0.462139348983434
"992",0.422361076454654
"993",0.46380181069942
"994",0.427842614778734
"995",0.3043796643754
"996",0.317354714891965
"997",0.511983690210568
"998",0.517578404088408
"999",0.353401105048611
"1000",0.0507760340176738
"1001",0.46783093274959
"1002",0.666596482427781
"1003",0.35287302814854
"1004",0.1833330222276
"1005",0.355488943530444
"1006",0.498372763933705
"1007",0.486996970249311
"1008",0.296646312168027
"1009",0.458433084845781
"1010",0.250503029540272
"1011",0.493963934929259
"1012",0.306841646411255
"1013",0.297067075248013
"1014",0.559263244587874
"1015",0.78686312005033
"1016",0.408852926734055
"1017",0.383983035824721
"1018",0.455132816806647
"1019",0.301571040461424
"1020",0.176099351718807
"1021",0.356344776075002
"1022",0.339383446125541
"1023",0.0846774352446293
"1024",0.38162711065194
"1025",0.382030115880409
"1026",0.0853970274960706
"1027",0.290719843108293
"1028",0.443250710892382
"1029",0.0921654228882233
"1030",0.0895032565628806
"1031",0.492190199907036
"1032",0.433397201352569
"1033",0.303105383279798
"1034",0.151296841313744
"1035",0.195730999910368
"1036",0.354711437270891
"1037",0.139857623932795
"1038",0.578586419157485
"1039",0.127816622287823
"1040",0.657623482159679
"1041",0.616442270140074
"1042",0.564842849962725
"1043",0.620120227336688
"1044",0.50343944081532
"1045",0.189448194645574
"1046",0.529199050056241
"1047",0.339480817936887
"1048",0.660390475980645
"1049",0.68502695469762
"1050",0.45317463904444
"1051",0.1957828299826
"1052",0.322776740112237
"1053",0.723572472922001
"1054",0.390527687324202
"1055",0.267732645436184
"1056",0.417189204377684
"1057",0.698667339010815
"1058",0.118598830718215
"1059",0.445508598062167
"1060",0.335462744060156
"1061",0.0945528333912557
"1062",0.161807422280908
"1063",0.353176454001067
"1064",0.459202070212049
"1065",0.308661986999531
"1066",0.618507727541781
"1067",0.403453400111639
"1068",0.0766787211182445
"1069",0.570781359898343
"1070",0.31785287571834
"1071",0.339318926689539
"1072",0.433712101330784
"1073",0.248605355932302
"1074",0.550812871965789
"1075",0.255514749995317
"1076",0.342011918447572
"1077",0.596548191023107
"1078",0.276833065815681
"1079",0.26765314505415
"1080",0.367449295338194
"1081",0.270747875263561
"1082",0.435579863172438
"1083",0.597066103205589
"1084",0.146060739479396
"1085",0.13330893323289
"1086",0.386963982204674
"1087",0.298295205595136
"1088",0.201283088112396
"1089",0.591671341913711
"1090",0.469016597853682
"1091",0.358255764063245
"1092",0.455042333673042
"1093",0.201059249042995
"1094",0.258629995295401
"1095",0.636059492275542
"1096",0.423718681501705
"1097",0.385287289621841
"1098",0.434707065498766
"1099",0.341491779392389
"1100",0.402590421438072
"1101",0.225185383483029
"1102",0.198804089192532
"1103",0.359887572196181
"1104",0.492431529146864
"1105",0.380030952775238
"1106",0.635147427082664
"1107",0.453399061727894
"1108",0.17645983001437
"1109",0.243495982718255
"1110",0.348574719625182
"1111",0.364148360314251
"1112",0.311160982403255
"1113",0.699701482447315
"1114",0.104429483805662
"1115",0.231448593914667
"1116",0.497619574926529
"1117",0.346321390145929
"1118",0.0579720076693561
"1119",0.109753273897961
"1120",0.658345023103614
"1121",0.185247038112619
"1122",0.461038634544042
"1123",0.595882623578816
"1124",0.769143676175326
"1125",0.326679255983675
"1126",0.16017435830401
"1127",0.583129333056747
"1128",0.378251965585589
"1129",0.307697066334568
"1130",0.609592254610282
"1131",0.531652224971395
"1132",0.0779964697555179
"1133",0.171149906950341
"1134",0.649957358344413
"1135",0.276517370586407
"1136",0.538849594911589
"1137",0.552969426215063
"1138",0.207568453438967
"1139",0.521103870466409
"1140",0.471844746486331
"1141",0.71330135656496
"1142",0.566476212325441
"1143",0.358203528455524
"1144",0.278585650375076
"1145",0.449390511482611
"1146",0.348198059009084
"1147",0.500207718221055
"1148",0.296983953735175
"1149",0.445293742888849
"1150",0.27449074372073
"1151",0.152706189485911
"1152",0.35595279990285
"1153",0.280572270343579
"1154",0.379888921967594
"1155",0.643035223056343
"1156",0.311545524123277
"1157",0.529636099735245
"1158",0.223706188679288
"1159",0.612180516898508
"1160",0.273784288237839
"1161",0.451649687829138
"1162",0.273071935580242
"1163",0.445662236350606
"1164",0.478024874696805
"1165",0.764851571031213
"1166",0.190598612471269
"1167",0.416153734573516
"1168",0.345668536355303
"1169",0.446435229101204
"1170",0.168038349054131
"1171",0.573829008395947
"1172",0.240080629930784
"1173",0.196722305631544
"1174",0.659577742638257
"1175",0.343006030324543
"1176",0.361902989141308
"1177",0.157888482264427
"1178",0.208054303080031
"1179",0.160587764531099
"1180",0.633339358292947
"1181",0.347523100300375
"1182",0.627371409936369
"1183",0.310714136242882
"1184",0.358415884909324
"1185",0.301932493626673
"1186",0.321484209881485
"1187",0.235914764663165
"1188",0.54314942157046
"1189",0.47008915826919
"1190",0.273045665729798
"1191",0.229163227045173
"1192",0.224469733398862
"1193",0.560345953104482
"1194",0.0700418124090712
"1195",0.0616027089475242
"1196",0.383350143511474
"1197",0.477842052448736
"1198",0.686805703134041
"1199",0.515795291148145
"1200",0.215724147505209
"1201",0.63969682133981
"1202",0.322844644087091
"1203",0.287697189086755
"1204",0.28773919182161
"1205",0.173384168647939
"1206",0.319797944718207
"1207",0.145846435385543
"1208",0.147082856318606
"1209",0.272962603653604
"1210",0.546909513699454
"1211",0.11704825074958
"1212",0.401979662666199
"1213",0.564837979850767
"1214",0.717189599166919
"1215",0.173565675423096
"1216",0.231059086424638
"1217",0.495417849565755
"1218",0.538614568067342
"1219",0.527636956672448
"1220",0.273216256294403
"1221",0.524090096317307
"1222",0.308643096578616
"1223",0.384632229689595
"1224",0.458098979318639
"1225",0.351181797086191
"1226",0.26555924648431
"1227",0.323524908661028
"1228",0.186074685468342
"1229",0.0991605858681625
"1230",0.565468416000344
"1231",0.197175409256676
"1232",0.667297243893139
"1233",0.213715873398871
"1234",0.497610170639896
"1235",0.414902295854413
"1236",0.531997082830424
"1237",0.334175867091671
"1238",0.718558842991711
"1239",0.266724900873213
"1240",0.375011468840306
"1241",0.131291410599448
"1242",0.613576119135552
"1243",0.299580522402516
"1244",0.477676655342789
"1245",0.601286314504681
"1246",0.219034119195902
